trial,method,detected_time,EDD,ChangeType,ChangeParam,Distribution
86,A19,220,20.0,inflation,1.5,Gaussian
87,Our,215,15.0,inflation,1.5,Gaussian
87,LL23,282,82.0,inflation,1.5,Gaussian
87,A19,236,36.0,inflation,1.5,Gaussian
88,Our,213,13.0,inflation,1.5,Gaussian
88,LL23,288,88.0,inflation,1.5,Gaussian
88,A19,237,37.0,inflation,1.5,Gaussian
89,Our,207,7.0,inflation,1.5,Gaussian
89,LL23,252,52.0,inflation,1.5,Gaussian
89,A19,220,20.0,inflation,1.5,Gaussian
90,Our,208,8.0,inflation,1.5,Gaussian
90,LL23,335,135.0,inflation,1.5,Gaussian
90,A19,147,-53.0,inflation,1.5,Gaussian
91,Our,207,7.0,inflation,1.5,Gaussian
91,LL23,304,104.0,inflation,1.5,Gaussian
91,A19,228,28.0,inflation,1.5,Gaussian
92,Our,217,17.0,inflation,1.5,Gaussian
92,LL23,294,94.0,inflation,1.5,Gaussian
92,A19,228,28.0,inflation,1.5,Gaussian
93,Our,214,14.0,inflation,1.5,Gaussian
93,LL23,293,93.0,inflation,1.5,Gaussian
93,A19,239,39.0,inflation,1.5,Gaussian
94,Our,212,12.0,inflation,1.5,Gaussian
94,LL23,241,41.0,inflation,1.5,Gaussian
94,A19,220,20.0,inflation,1.5,Gaussian
95,Our,213,13.0,inflation,1.5,Gaussian
95,LL23,341,141.0,inflation,1.5,Gaussian
95,A19,225,25.0,inflation,1.5,Gaussian
96,Our,207,7.0,inflation,1.5,Gaussian
96,LL23,253,53.0,inflation,1.5,Gaussian
96,A19,182,-18.0,inflation,1.5,Gaussian
97,Our,212,12.0,inflation,1.5,Gaussian
97,LL23,223,23.0,inflation,1.5,Gaussian
97,A19,213,13.0,inflation,1.5,Gaussian
98,Our,220,20.0,inflation,1.5,Gaussian
98,LL23,253,53.0,inflation,1.5,Gaussian
98,A19,237,37.0,inflation,1.5,Gaussian
99,Our,209,9.0,inflation,1.5,Gaussian
99,LL23,227,27.0,inflation,1.5,Gaussian
99,A19,216,16.0,inflation,1.5,Gaussian
100,Our,211,11.0,inflation,1.5,Gaussian
100,LL23,242,42.0,inflation,1.5,Gaussian
100,A19,227,27.0,inflation,1.5,Gaussian
101,Our,208,8.0,inflation,1.5,Gaussian
101,LL23,238,38.0,inflation,1.5,Gaussian
101,A19,225,25.0,inflation,1.5,Gaussian
102,Our,207,7.0,inflation,1.5,Gaussian
102,LL23,244,44.0,inflation,1.5,Gaussian
102,A19,199,-1.0,inflation,1.5,Gaussian
103,Our,204,4.0,inflation,1.5,Gaussian
103,LL23,253,53.0,inflation,1.5,Gaussian
103,A19,210,10.0,inflation,1.5,Gaussian
104,Our,211,11.0,inflation,1.5,Gaussian
104,LL23,220,20.0,inflation,1.5,Gaussian
104,A19,233,33.0,inflation,1.5,Gaussian
105,Our,207,7.0,inflation,1.5,Gaussian
105,LL23,325,125.0,inflation,1.5,Gaussian
105,A19,160,-40.0,inflation,1.5,Gaussian
106,Our,215,15.0,inflation,1.5,Gaussian
106,LL23,308,108.0,inflation,1.5,Gaussian
106,A19,220,20.0,inflation,1.5,Gaussian
107,Our,214,14.0,inflation,1.5,Gaussian
107,LL23,202,2.0,inflation,1.5,Gaussian
107,A19,194,-6.0,inflation,1.5,Gaussian
108,Our,216,16.0,inflation,1.5,Gaussian
108,LL23,247,47.0,inflation,1.5,Gaussian
108,A19,219,19.0,inflation,1.5,Gaussian
109,Our,217,17.0,inflation,1.5,Gaussian
109,LL23,394,194.0,inflation,1.5,Gaussian
109,A19,225,25.0,inflation,1.5,Gaussian
110,Our,210,10.0,inflation,1.5,Gaussian
110,LL23,351,151.0,inflation,1.5,Gaussian
110,A19,175,-25.0,inflation,1.5,Gaussian
111,Our,210,10.0,inflation,1.5,Gaussian
111,LL23,237,37.0,inflation,1.5,Gaussian
111,A19,225,25.0,inflation,1.5,Gaussian
112,Our,215,15.0,inflation,1.5,Gaussian
112,LL23,229,29.0,inflation,1.5,Gaussian
112,A19,231,31.0,inflation,1.5,Gaussian
113,Our,213,13.0,inflation,1.5,Gaussian
113,LL23,237,37.0,inflation,1.5,Gaussian
113,A19,223,23.0,inflation,1.5,Gaussian
114,Our,207,7.0,inflation,1.5,Gaussian
114,LL23,276,76.0,inflation,1.5,Gaussian
114,A19,182,-18.0,inflation,1.5,Gaussian
115,Our,208,8.0,inflation,1.5,Gaussian
115,LL23,209,9.0,inflation,1.5,Gaussian
115,A19,211,11.0,inflation,1.5,Gaussian
116,Our,206,6.0,inflation,1.5,Gaussian
116,LL23,238,38.0,inflation,1.5,Gaussian
116,A19,220,20.0,inflation,1.5,Gaussian
117,Our,207,7.0,inflation,1.5,Gaussian
117,LL23,229,29.0,inflation,1.5,Gaussian
117,A19,203,3.0,inflation,1.5,Gaussian
118,Our,215,15.0,inflation,1.5,Gaussian
118,LL23,207,7.0,inflation,1.5,Gaussian
118,A19,183,-17.0,inflation,1.5,Gaussian
119,Our,219,19.0,inflation,1.5,Gaussian
119,LL23,241,41.0,inflation,1.5,Gaussian
119,A19,217,17.0,inflation,1.5,Gaussian
120,Our,212,12.0,inflation,1.5,Gaussian
120,LL23,336,136.0,inflation,1.5,Gaussian
120,A19,229,29.0,inflation,1.5,Gaussian
121,Our,221,21.0,inflation,1.5,Gaussian
121,LL23,281,81.0,inflation,1.5,Gaussian
121,A19,110,-90.0,inflation,1.5,Gaussian
122,Our,208,8.0,inflation,1.5,Gaussian
122,LL23,267,67.0,inflation,1.5,Gaussian
122,A19,223,23.0,inflation,1.5,Gaussian
123,Our,206,6.0,inflation,1.5,Gaussian
123,LL23,229,29.0,inflation,1.5,Gaussian
123,A19,223,23.0,inflation,1.5,Gaussian
124,Our,207,7.0,inflation,1.5,Gaussian
124,LL23,299,99.0,inflation,1.5,Gaussian
124,A19,207,7.0,inflation,1.5,Gaussian
125,Our,211,11.0,inflation,1.5,Gaussian
125,LL23,235,35.0,inflation,1.5,Gaussian
125,A19,218,18.0,inflation,1.5,Gaussian
126,Our,215,15.0,inflation,1.5,Gaussian
126,LL23,261,61.0,inflation,1.5,Gaussian
126,A19,230,30.0,inflation,1.5,Gaussian
127,Our,209,9.0,inflation,1.5,Gaussian
127,LL23,335,135.0,inflation,1.5,Gaussian
127,A19,126,-74.0,inflation,1.5,Gaussian
128,Our,219,19.0,inflation,1.5,Gaussian
128,LL23,371,171.0,inflation,1.5,Gaussian
128,A19,215,15.0,inflation,1.5,Gaussian
129,Our,214,14.0,inflation,1.5,Gaussian
129,LL23,245,45.0,inflation,1.5,Gaussian
129,A19,166,-34.0,inflation,1.5,Gaussian
130,Our,206,6.0,inflation,1.5,Gaussian
130,LL23,235,35.0,inflation,1.5,Gaussian
130,A19,221,21.0,inflation,1.5,Gaussian
131,Our,208,8.0,inflation,1.5,Gaussian
131,LL23,248,48.0,inflation,1.5,Gaussian
131,A19,224,24.0,inflation,1.5,Gaussian
132,Our,214,14.0,inflation,1.5,Gaussian
132,LL23,448,248.0,inflation,1.5,Gaussian
132,A19,148,-52.0,inflation,1.5,Gaussian
133,Our,209,9.0,inflation,1.5,Gaussian
133,LL23,272,72.0,inflation,1.5,Gaussian
133,A19,222,22.0,inflation,1.5,Gaussian
134,Our,211,11.0,inflation,1.5,Gaussian
134,LL23,327,127.0,inflation,1.5,Gaussian
134,A19,228,28.0,inflation,1.5,Gaussian
135,Our,208,8.0,inflation,1.5,Gaussian
135,LL23,233,33.0,inflation,1.5,Gaussian
135,A19,216,16.0,inflation,1.5,Gaussian
136,Our,207,7.0,inflation,1.5,Gaussian
136,LL23,264,64.0,inflation,1.5,Gaussian
136,A19,225,25.0,inflation,1.5,Gaussian
137,Our,206,6.0,inflation,1.5,Gaussian
137,LL23,249,49.0,inflation,1.5,Gaussian
137,A19,215,15.0,inflation,1.5,Gaussian
138,Our,206,6.0,inflation,1.5,Gaussian
138,LL23,228,28.0,inflation,1.5,Gaussian
138,A19,219,19.0,inflation,1.5,Gaussian
139,Our,215,15.0,inflation,1.5,Gaussian
139,LL23,223,23.0,inflation,1.5,Gaussian
139,A19,228,28.0,inflation,1.5,Gaussian
140,Our,209,9.0,inflation,1.5,Gaussian
140,LL23,212,12.0,inflation,1.5,Gaussian
140,A19,216,16.0,inflation,1.5,Gaussian
141,Our,208,8.0,inflation,1.5,Gaussian
141,LL23,444,244.0,inflation,1.5,Gaussian
141,A19,223,23.0,inflation,1.5,Gaussian
142,Our,215,15.0,inflation,1.5,Gaussian
142,LL23,319,119.0,inflation,1.5,Gaussian
142,A19,220,20.0,inflation,1.5,Gaussian
143,Our,210,10.0,inflation,1.5,Gaussian
143,LL23,263,63.0,inflation,1.5,Gaussian
143,A19,216,16.0,inflation,1.5,Gaussian
144,Our,215,15.0,inflation,1.5,Gaussian
144,LL23,418,218.0,inflation,1.5,Gaussian
144,A19,222,22.0,inflation,1.5,Gaussian
145,Our,211,11.0,inflation,1.5,Gaussian
145,LL23,339,139.0,inflation,1.5,Gaussian
145,A19,222,22.0,inflation,1.5,Gaussian
146,Our,211,11.0,inflation,1.5,Gaussian
146,LL23,263,63.0,inflation,1.5,Gaussian
146,A19,225,25.0,inflation,1.5,Gaussian
147,Our,209,9.0,inflation,1.5,Gaussian
147,LL23,219,19.0,inflation,1.5,Gaussian
147,A19,224,24.0,inflation,1.5,Gaussian
148,Our,211,11.0,inflation,1.5,Gaussian
148,LL23,261,61.0,inflation,1.5,Gaussian
148,A19,222,22.0,inflation,1.5,Gaussian
149,Our,214,14.0,inflation,1.5,Gaussian
149,LL23,298,98.0,inflation,1.5,Gaussian
149,A19,216,16.0,inflation,1.5,Gaussian
150,Our,204,4.0,inflation,1.5,Gaussian
150,LL23,235,35.0,inflation,1.5,Gaussian
150,A19,201,1.0,inflation,1.5,Gaussian
151,Our,217,17.0,inflation,1.5,Gaussian
151,LL23,242,42.0,inflation,1.5,Gaussian
151,A19,226,26.0,inflation,1.5,Gaussian
152,Our,213,13.0,inflation,1.5,Gaussian
152,LL23,224,24.0,inflation,1.5,Gaussian
152,A19,213,13.0,inflation,1.5,Gaussian
153,Our,210,10.0,inflation,1.5,Gaussian
153,LL23,239,39.0,inflation,1.5,Gaussian
153,A19,226,26.0,inflation,1.5,Gaussian
154,Our,206,6.0,inflation,1.5,Gaussian
154,LL23,214,14.0,inflation,1.5,Gaussian
154,A19,210,10.0,inflation,1.5,Gaussian
155,Our,219,19.0,inflation,1.5,Gaussian
155,LL23,233,33.0,inflation,1.5,Gaussian
155,A19,216,16.0,inflation,1.5,Gaussian
156,Our,208,8.0,inflation,1.5,Gaussian
156,LL23,233,33.0,inflation,1.5,Gaussian
156,A19,184,-16.0,inflation,1.5,Gaussian
157,Our,209,9.0,inflation,1.5,Gaussian
157,LL23,211,11.0,inflation,1.5,Gaussian
157,A19,214,14.0,inflation,1.5,Gaussian
158,Our,207,7.0,inflation,1.5,Gaussian
158,LL23,225,25.0,inflation,1.5,Gaussian
158,A19,214,14.0,inflation,1.5,Gaussian
159,Our,215,15.0,inflation,1.5,Gaussian
159,LL23,248,48.0,inflation,1.5,Gaussian
159,A19,228,28.0,inflation,1.5,Gaussian
160,Our,216,16.0,inflation,1.5,Gaussian
160,LL23,236,36.0,inflation,1.5,Gaussian
160,A19,153,-47.0,inflation,1.5,Gaussian
161,Our,220,20.0,inflation,1.5,Gaussian
161,LL23,282,82.0,inflation,1.5,Gaussian
161,A19,259,59.0,inflation,1.5,Gaussian
162,Our,207,7.0,inflation,1.5,Gaussian
162,LL23,245,45.0,inflation,1.5,Gaussian
162,A19,251,51.0,inflation,1.5,Gaussian
163,Our,218,18.0,inflation,1.5,Gaussian
163,LL23,229,29.0,inflation,1.5,Gaussian
163,A19,110,-90.0,inflation,1.5,Gaussian
164,Our,206,6.0,inflation,1.5,Gaussian
164,LL23,518,318.0,inflation,1.5,Gaussian
164,A19,242,42.0,inflation,1.5,Gaussian
165,Our,211,11.0,inflation,1.5,Gaussian
165,LL23,214,14.0,inflation,1.5,Gaussian
165,A19,135,-65.0,inflation,1.5,Gaussian
166,Our,209,9.0,inflation,1.5,Gaussian
166,LL23,288,88.0,inflation,1.5,Gaussian
166,A19,228,28.0,inflation,1.5,Gaussian
167,Our,213,13.0,inflation,1.5,Gaussian
167,LL23,242,42.0,inflation,1.5,Gaussian
167,A19,185,-15.0,inflation,1.5,Gaussian
168,Our,212,12.0,inflation,1.5,Gaussian
168,LL23,264,64.0,inflation,1.5,Gaussian
168,A19,219,19.0,inflation,1.5,Gaussian
169,Our,212,12.0,inflation,1.5,Gaussian
169,LL23,233,33.0,inflation,1.5,Gaussian
169,A19,175,-25.0,inflation,1.5,Gaussian
170,Our,210,10.0,inflation,1.5,Gaussian
170,LL23,246,46.0,inflation,1.5,Gaussian
170,A19,203,3.0,inflation,1.5,Gaussian
171,Our,212,12.0,inflation,1.5,Gaussian
171,LL23,339,139.0,inflation,1.5,Gaussian
171,A19,219,19.0,inflation,1.5,Gaussian
172,Our,206,6.0,inflation,1.5,Gaussian
172,LL23,300,100.0,inflation,1.5,Gaussian
172,A19,217,17.0,inflation,1.5,Gaussian
173,Our,210,10.0,inflation,1.5,Gaussian
173,LL23,310,110.0,inflation,1.5,Gaussian
173,A19,222,22.0,inflation,1.5,Gaussian
174,Our,208,8.0,inflation,1.5,Gaussian
174,LL23,207,7.0,inflation,1.5,Gaussian
174,A19,216,16.0,inflation,1.5,Gaussian
175,Our,213,13.0,inflation,1.5,Gaussian
175,LL23,308,108.0,inflation,1.5,Gaussian
175,A19,239,39.0,inflation,1.5,Gaussian
176,Our,214,14.0,inflation,1.5,Gaussian
176,LL23,250,50.0,inflation,1.5,Gaussian
176,A19,221,21.0,inflation,1.5,Gaussian
177,Our,214,14.0,inflation,1.5,Gaussian
177,LL23,427,227.0,inflation,1.5,Gaussian
177,A19,223,23.0,inflation,1.5,Gaussian
178,Our,210,10.0,inflation,1.5,Gaussian
178,LL23,302,102.0,inflation,1.5,Gaussian
178,A19,231,31.0,inflation,1.5,Gaussian
179,Our,207,7.0,inflation,1.5,Gaussian
179,LL23,225,25.0,inflation,1.5,Gaussian
179,A19,214,14.0,inflation,1.5,Gaussian
180,Our,211,11.0,inflation,1.5,Gaussian
180,LL23,257,57.0,inflation,1.5,Gaussian
180,A19,222,22.0,inflation,1.5,Gaussian
181,Our,217,17.0,inflation,1.5,Gaussian
181,LL23,225,25.0,inflation,1.5,Gaussian
181,A19,217,17.0,inflation,1.5,Gaussian
182,Our,215,15.0,inflation,1.5,Gaussian
182,LL23,214,14.0,inflation,1.5,Gaussian
182,A19,241,41.0,inflation,1.5,Gaussian
183,Our,213,13.0,inflation,1.5,Gaussian
183,LL23,244,44.0,inflation,1.5,Gaussian
183,A19,218,18.0,inflation,1.5,Gaussian
184,Our,209,9.0,inflation,1.5,Gaussian
184,LL23,403,203.0,inflation,1.5,Gaussian
184,A19,223,23.0,inflation,1.5,Gaussian
185,Our,212,12.0,inflation,1.5,Gaussian
185,LL23,261,61.0,inflation,1.5,Gaussian
185,A19,222,22.0,inflation,1.5,Gaussian
186,Our,212,12.0,inflation,1.5,Gaussian
186,LL23,226,26.0,inflation,1.5,Gaussian
186,A19,222,22.0,inflation,1.5,Gaussian
187,Our,208,8.0,inflation,1.5,Gaussian
187,LL23,210,10.0,inflation,1.5,Gaussian
187,A19,212,12.0,inflation,1.5,Gaussian
188,Our,215,15.0,inflation,1.5,Gaussian
188,LL23,233,33.0,inflation,1.5,Gaussian
188,A19,131,-69.0,inflation,1.5,Gaussian
189,Our,216,16.0,inflation,1.5,Gaussian
189,LL23,589,389.0,inflation,1.5,Gaussian
189,A19,218,18.0,inflation,1.5,Gaussian
190,Our,208,8.0,inflation,1.5,Gaussian
190,LL23,334,134.0,inflation,1.5,Gaussian
190,A19,238,38.0,inflation,1.5,Gaussian
191,Our,206,6.0,inflation,1.5,Gaussian
191,LL23,685,485.0,inflation,1.5,Gaussian
191,A19,152,-48.0,inflation,1.5,Gaussian
192,Our,212,12.0,inflation,1.5,Gaussian
192,LL23,286,86.0,inflation,1.5,Gaussian
192,A19,217,17.0,inflation,1.5,Gaussian
193,Our,211,11.0,inflation,1.5,Gaussian
193,LL23,255,55.0,inflation,1.5,Gaussian
193,A19,208,8.0,inflation,1.5,Gaussian
194,Our,212,12.0,inflation,1.5,Gaussian
194,LL23,356,156.0,inflation,1.5,Gaussian
194,A19,201,1.0,inflation,1.5,Gaussian
195,Our,212,12.0,inflation,1.5,Gaussian
195,LL23,230,30.0,inflation,1.5,Gaussian
195,A19,227,27.0,inflation,1.5,Gaussian
196,Our,210,10.0,inflation,1.5,Gaussian
196,LL23,228,28.0,inflation,1.5,Gaussian
196,A19,187,-13.0,inflation,1.5,Gaussian
197,Our,208,8.0,inflation,1.5,Gaussian
197,LL23,261,61.0,inflation,1.5,Gaussian
197,A19,222,22.0,inflation,1.5,Gaussian
198,Our,209,9.0,inflation,1.5,Gaussian
198,LL23,230,30.0,inflation,1.5,Gaussian
198,A19,218,18.0,inflation,1.5,Gaussian
199,Our,206,6.0,inflation,1.5,Gaussian
199,LL23,245,45.0,inflation,1.5,Gaussian
199,A19,222,22.0,inflation,1.5,Gaussian
200,Our,209,9.0,inflation,1.5,Gaussian
200,LL23,445,245.0,inflation,1.5,Gaussian
200,A19,218,18.0,inflation,1.5,Gaussian
201,Our,206,6.0,inflation,1.5,Gaussian
201,LL23,231,31.0,inflation,1.5,Gaussian
201,A19,219,19.0,inflation,1.5,Gaussian
202,Our,210,10.0,inflation,1.5,Gaussian
202,LL23,260,60.0,inflation,1.5,Gaussian
202,A19,201,1.0,inflation,1.5,Gaussian
203,Our,214,14.0,inflation,1.5,Gaussian
203,LL23,291,91.0,inflation,1.5,Gaussian
203,A19,214,14.0,inflation,1.5,Gaussian
204,Our,211,11.0,inflation,1.5,Gaussian
204,LL23,290,90.0,inflation,1.5,Gaussian
204,A19,213,13.0,inflation,1.5,Gaussian
205,Our,206,6.0,inflation,1.5,Gaussian
205,LL23,211,11.0,inflation,1.5,Gaussian
205,A19,148,-52.0,inflation,1.5,Gaussian
206,Our,207,7.0,inflation,1.5,Gaussian
206,LL23,301,101.0,inflation,1.5,Gaussian
206,A19,218,18.0,inflation,1.5,Gaussian
207,Our,206,6.0,inflation,1.5,Gaussian
207,LL23,236,36.0,inflation,1.5,Gaussian
207,A19,235,35.0,inflation,1.5,Gaussian
208,Our,205,5.0,inflation,1.5,Gaussian
208,LL23,203,3.0,inflation,1.5,Gaussian
208,A19,222,22.0,inflation,1.5,Gaussian
209,Our,209,9.0,inflation,1.5,Gaussian
209,LL23,226,26.0,inflation,1.5,Gaussian
209,A19,223,23.0,inflation,1.5,Gaussian
210,Our,213,13.0,inflation,1.5,Gaussian
210,LL23,269,69.0,inflation,1.5,Gaussian
210,A19,215,15.0,inflation,1.5,Gaussian
211,Our,216,16.0,inflation,1.5,Gaussian
211,LL23,243,43.0,inflation,1.5,Gaussian
211,A19,201,1.0,inflation,1.5,Gaussian
212,Our,210,10.0,inflation,1.5,Gaussian
212,LL23,228,28.0,inflation,1.5,Gaussian
212,A19,233,33.0,inflation,1.5,Gaussian
213,Our,216,16.0,inflation,1.5,Gaussian
213,LL23,356,156.0,inflation,1.5,Gaussian
213,A19,214,14.0,inflation,1.5,Gaussian
214,Our,203,3.0,inflation,1.5,Gaussian
214,LL23,425,225.0,inflation,1.5,Gaussian
214,A19,230,30.0,inflation,1.5,Gaussian
215,Our,204,4.0,inflation,1.5,Gaussian
215,LL23,436,236.0,inflation,1.5,Gaussian
215,A19,188,-12.0,inflation,1.5,Gaussian
216,Our,209,9.0,inflation,1.5,Gaussian
216,LL23,218,18.0,inflation,1.5,Gaussian
216,A19,204,4.0,inflation,1.5,Gaussian
217,Our,221,21.0,inflation,1.5,Gaussian
217,LL23,256,56.0,inflation,1.5,Gaussian
217,A19,165,-35.0,inflation,1.5,Gaussian
218,Our,204,4.0,inflation,1.5,Gaussian
218,LL23,210,10.0,inflation,1.5,Gaussian
218,A19,207,7.0,inflation,1.5,Gaussian
219,Our,216,16.0,inflation,1.5,Gaussian
219,LL23,320,120.0,inflation,1.5,Gaussian
219,A19,209,9.0,inflation,1.5,Gaussian
220,Our,207,7.0,inflation,1.5,Gaussian
220,LL23,224,24.0,inflation,1.5,Gaussian
220,A19,213,13.0,inflation,1.5,Gaussian
221,Our,208,8.0,inflation,1.5,Gaussian
221,LL23,240,40.0,inflation,1.5,Gaussian
221,A19,216,16.0,inflation,1.5,Gaussian
222,Our,206,6.0,inflation,1.5,Gaussian
222,LL23,243,43.0,inflation,1.5,Gaussian
222,A19,215,15.0,inflation,1.5,Gaussian
223,Our,214,14.0,inflation,1.5,Gaussian
223,LL23,613,413.0,inflation,1.5,Gaussian
223,A19,229,29.0,inflation,1.5,Gaussian
224,Our,211,11.0,inflation,1.5,Gaussian
224,LL23,372,172.0,inflation,1.5,Gaussian
224,A19,213,13.0,inflation,1.5,Gaussian
225,Our,208,8.0,inflation,1.5,Gaussian
225,LL23,232,32.0,inflation,1.5,Gaussian
225,A19,213,13.0,inflation,1.5,Gaussian
226,Our,211,11.0,inflation,1.5,Gaussian
226,LL23,275,75.0,inflation,1.5,Gaussian
226,A19,224,24.0,inflation,1.5,Gaussian
227,Our,202,2.0,inflation,1.5,Gaussian
227,LL23,261,61.0,inflation,1.5,Gaussian
227,A19,189,-11.0,inflation,1.5,Gaussian
228,Our,208,8.0,inflation,1.5,Gaussian
228,LL23,248,48.0,inflation,1.5,Gaussian
228,A19,204,4.0,inflation,1.5,Gaussian
229,Our,205,5.0,inflation,1.5,Gaussian
229,LL23,249,49.0,inflation,1.5,Gaussian
229,A19,215,15.0,inflation,1.5,Gaussian
230,Our,214,14.0,inflation,1.5,Gaussian
230,LL23,229,29.0,inflation,1.5,Gaussian
230,A19,211,11.0,inflation,1.5,Gaussian
231,Our,210,10.0,inflation,1.5,Gaussian
231,LL23,263,63.0,inflation,1.5,Gaussian
231,A19,134,-66.0,inflation,1.5,Gaussian
232,Our,212,12.0,inflation,1.5,Gaussian
232,LL23,232,32.0,inflation,1.5,Gaussian
232,A19,212,12.0,inflation,1.5,Gaussian
233,Our,214,14.0,inflation,1.5,Gaussian
233,LL23,325,125.0,inflation,1.5,Gaussian
233,A19,218,18.0,inflation,1.5,Gaussian
234,Our,209,9.0,inflation,1.5,Gaussian
234,LL23,247,47.0,inflation,1.5,Gaussian
234,A19,219,19.0,inflation,1.5,Gaussian
235,Our,213,13.0,inflation,1.5,Gaussian
235,LL23,216,16.0,inflation,1.5,Gaussian
235,A19,188,-12.0,inflation,1.5,Gaussian
236,Our,204,4.0,inflation,1.5,Gaussian
236,LL23,297,97.0,inflation,1.5,Gaussian
236,A19,224,24.0,inflation,1.5,Gaussian
237,Our,212,12.0,inflation,1.5,Gaussian
237,LL23,254,54.0,inflation,1.5,Gaussian
237,A19,168,-32.0,inflation,1.5,Gaussian
238,Our,214,14.0,inflation,1.5,Gaussian
238,LL23,230,30.0,inflation,1.5,Gaussian
238,A19,235,35.0,inflation,1.5,Gaussian
239,Our,207,7.0,inflation,1.5,Gaussian
239,LL23,236,36.0,inflation,1.5,Gaussian
239,A19,231,31.0,inflation,1.5,Gaussian
240,Our,210,10.0,inflation,1.5,Gaussian
240,LL23,394,194.0,inflation,1.5,Gaussian
240,A19,207,7.0,inflation,1.5,Gaussian
241,Our,211,11.0,inflation,1.5,Gaussian
241,LL23,240,40.0,inflation,1.5,Gaussian
241,A19,225,25.0,inflation,1.5,Gaussian
242,Our,216,16.0,inflation,1.5,Gaussian
242,LL23,399,199.0,inflation,1.5,Gaussian
242,A19,223,23.0,inflation,1.5,Gaussian
243,Our,206,6.0,inflation,1.5,Gaussian
243,LL23,291,91.0,inflation,1.5,Gaussian
243,A19,237,37.0,inflation,1.5,Gaussian
244,Our,214,14.0,inflation,1.5,Gaussian
244,LL23,251,51.0,inflation,1.5,Gaussian
244,A19,242,42.0,inflation,1.5,Gaussian
245,Our,209,9.0,inflation,1.5,Gaussian
245,LL23,226,26.0,inflation,1.5,Gaussian
245,A19,213,13.0,inflation,1.5,Gaussian
246,Our,211,11.0,inflation,1.5,Gaussian
246,LL23,364,164.0,inflation,1.5,Gaussian
246,A19,214,14.0,inflation,1.5,Gaussian
247,Our,206,6.0,inflation,1.5,Gaussian
247,LL23,275,75.0,inflation,1.5,Gaussian
247,A19,243,43.0,inflation,1.5,Gaussian
248,Our,216,16.0,inflation,1.5,Gaussian
248,LL23,242,42.0,inflation,1.5,Gaussian
248,A19,221,21.0,inflation,1.5,Gaussian
249,Our,208,8.0,inflation,1.5,Gaussian
249,LL23,211,11.0,inflation,1.5,Gaussian
249,A19,218,18.0,inflation,1.5,Gaussian
250,Our,215,15.0,inflation,1.5,Gaussian
250,LL23,243,43.0,inflation,1.5,Gaussian
250,A19,213,13.0,inflation,1.5,Gaussian
251,Our,216,16.0,inflation,1.5,Gaussian
251,LL23,252,52.0,inflation,1.5,Gaussian
251,A19,213,13.0,inflation,1.5,Gaussian
252,Our,211,11.0,inflation,1.5,Gaussian
252,LL23,323,123.0,inflation,1.5,Gaussian
252,A19,241,41.0,inflation,1.5,Gaussian
253,Our,211,11.0,inflation,1.5,Gaussian
253,LL23,273,73.0,inflation,1.5,Gaussian
253,A19,202,2.0,inflation,1.5,Gaussian
254,Our,206,6.0,inflation,1.5,Gaussian
254,LL23,307,107.0,inflation,1.5,Gaussian
254,A19,213,13.0,inflation,1.5,Gaussian
255,Our,209,9.0,inflation,1.5,Gaussian
255,LL23,240,40.0,inflation,1.5,Gaussian
255,A19,214,14.0,inflation,1.5,Gaussian
256,Our,216,16.0,inflation,1.5,Gaussian
256,LL23,377,177.0,inflation,1.5,Gaussian
256,A19,238,38.0,inflation,1.5,Gaussian
257,Our,208,8.0,inflation,1.5,Gaussian
257,LL23,240,40.0,inflation,1.5,Gaussian
257,A19,218,18.0,inflation,1.5,Gaussian
258,Our,210,10.0,inflation,1.5,Gaussian
258,LL23,229,29.0,inflation,1.5,Gaussian
258,A19,213,13.0,inflation,1.5,Gaussian
259,Our,217,17.0,inflation,1.5,Gaussian
259,LL23,211,11.0,inflation,1.5,Gaussian
259,A19,149,-51.0,inflation,1.5,Gaussian
260,Our,210,10.0,inflation,1.5,Gaussian
260,LL23,220,20.0,inflation,1.5,Gaussian
260,A19,209,9.0,inflation,1.5,Gaussian
261,Our,209,9.0,inflation,1.5,Gaussian
261,LL23,337,137.0,inflation,1.5,Gaussian
261,A19,230,30.0,inflation,1.5,Gaussian
262,Our,209,9.0,inflation,1.5,Gaussian
262,LL23,255,55.0,inflation,1.5,Gaussian
262,A19,193,-7.0,inflation,1.5,Gaussian
263,Our,211,11.0,inflation,1.5,Gaussian
263,LL23,351,151.0,inflation,1.5,Gaussian
263,A19,233,33.0,inflation,1.5,Gaussian
264,Our,214,14.0,inflation,1.5,Gaussian
264,LL23,351,151.0,inflation,1.5,Gaussian
264,A19,223,23.0,inflation,1.5,Gaussian
265,Our,206,6.0,inflation,1.5,Gaussian
265,LL23,222,22.0,inflation,1.5,Gaussian
265,A19,229,29.0,inflation,1.5,Gaussian
266,Our,216,16.0,inflation,1.5,Gaussian
266,LL23,342,142.0,inflation,1.5,Gaussian
266,A19,223,23.0,inflation,1.5,Gaussian
267,Our,210,10.0,inflation,1.5,Gaussian
267,LL23,225,25.0,inflation,1.5,Gaussian
267,A19,235,35.0,inflation,1.5,Gaussian
268,Our,205,5.0,inflation,1.5,Gaussian
268,LL23,248,48.0,inflation,1.5,Gaussian
268,A19,222,22.0,inflation,1.5,Gaussian
269,Our,209,9.0,inflation,1.5,Gaussian
269,LL23,299,99.0,inflation,1.5,Gaussian
269,A19,203,3.0,inflation,1.5,Gaussian
